index,scenario,country,original,rem_25,rem_50,rem_75,rem_100
5902,defaunation,Indonesia,782.2050174,782.2605937,782.1687259,790.7008598,792.9185732
5903,defaunation,Indonesia,782.2050174,788.3993961,783.3251492,787.6515767,793.2463664
5904,defaunation,Indonesia,782.2050174,781.1841008,784.0326949,784.8188482,784.2672638
5905,defaunation,Indonesia,782.2050174,782.9670785,785.3327236,796.5704982,793.8861414
5906,defaunation,Indonesia,782.2050174,778.6632216,783.1719731,787.1956481,792.898832
5907,defaunation,Indonesia,782.2050174,781.603363,781.1096246,782.0961139,795.588662
5908,defaunation,Indonesia,782.2050174,781.6908873,785.4495302,784.3064855,783.2154319
5909,defaunation,Indonesia,782.2050174,781.6115167,793.7113264,788.2351915,786.9944126
5910,defaunation,Indonesia,782.2050174,783.5008902,776.1452521,780.1898693,786.3233697
5911,defaunation,Indonesia,782.2050174,782.9153249,785.4146719,783.6147311,790.4255224
5912,defaunation,Indonesia,782.2050174,782.8100906,787.1168637,779.2080803,783.767053
5913,defaunation,Indonesia,782.2050174,781.1914487,783.0660406,779.0834645,795.6398001
5914,defaunation,Indonesia,782.2050174,783.3856866,786.0486133,787.4177786,788.4380506
5915,defaunation,Indonesia,782.2050174,786.8577489,791.3002537,789.9986203,789.3206488
5916,defaunation,Indonesia,782.2050174,780.0042302,786.1770736,787.2414805,784.5681909
5917,defaunation,Indonesia,782.2050174,784.1936148,789.7588755,791.0347877,782.7430522
5918,defaunation,Indonesia,782.2050174,783.995204,788.1414054,779.2947759,791.1551783
5919,defaunation,Indonesia,782.2050174,784.5333617,781.5161434,788.672261,779.2182539
5920,defaunation,Indonesia,782.2050174,783.9411929,785.4603976,793.2779915,790.5708384
5921,defaunation,Indonesia,782.2050174,778.6900308,780.6750537,792.5584535,784.9767059
5922,defaunation,Indonesia,782.2050174,785.1820778,784.1505318,786.4993605,785.4469562
5923,defaunation,Indonesia,782.2050174,782.1357955,783.6559259,782.3073864,794.5244484
5924,defaunation,Indonesia,782.2050174,781.1057567,781.4136245,788.6403431,786.423688
5925,defaunation,Indonesia,782.2050174,780.9208729,788.4511266,786.6227049,785.9313753
5926,defaunation,Indonesia,782.2050174,784.3985888,782.3316687,790.5549511,785.9147687
5927,defaunation,Indonesia,782.2050174,782.9225781,784.9968011,786.8041526,784.8474629
5928,defaunation,Indonesia,782.2050174,787.0904158,782.1852958,787.2652964,789.1233932
5929,defaunation,Indonesia,782.2050174,788.8029106,784.5696995,785.3598495,783.1225068
5930,defaunation,Indonesia,782.2050174,780.8396331,776.4996843,782.2640081,786.5743883
5931,defaunation,Indonesia,782.2050174,778.9965287,787.0707226,791.0802502,790.782788
5932,defaunation,Indonesia,782.2050174,782.5034421,790.7019889,781.5449348,793.8104248
5933,defaunation,Indonesia,782.2050174,785.1989088,781.3974921,788.2160113,799.1938854
5934,defaunation,Indonesia,782.2050174,784.1674169,788.9958826,780.3447133,785.0448363
5935,defaunation,Indonesia,782.2050174,783.3616189,778.5305922,787.1518794,783.0446104
5936,defaunation,Indonesia,782.2050174,779.6024882,776.7511901,792.8833491,794.1607575
5937,defaunation,Indonesia,782.2050174,778.8862498,787.2901445,787.1562014,786.782661
5938,defaunation,Indonesia,782.2050174,781.4187022,785.4249378,783.0096463,789.1047667
5939,defaunation,Indonesia,782.2050174,787.7393496,785.6708366,787.022258,795.1306305
5940,defaunation,Indonesia,782.2050174,781.2838122,788.8628129,792.104652,794.4545128
5941,defaunation,Indonesia,782.2050174,788.0010002,778.9006498,784.8678845,793.9401282
5942,defaunation,Indonesia,782.2050174,781.7624756,786.5490923,780.9375825,784.611131
5943,defaunation,Indonesia,782.2050174,782.4783079,786.8262947,780.1057569,783.8860707
5944,defaunation,Indonesia,782.2050174,781.3150202,789.7127139,780.9758632,782.6909354
5945,defaunation,Indonesia,782.2050174,782.0198974,790.0380821,789.7205987,788.009731
5946,defaunation,Indonesia,782.2050174,785.6744601,785.6455962,791.471438,783.78692
5947,defaunation,Indonesia,782.2050174,780.1880507,784.9581696,779.4044297,792.399159
5948,defaunation,Indonesia,782.2050174,781.6098023,782.6319293,791.9271381,786.7445338
5949,defaunation,Indonesia,782.2050174,787.522211,787.6477602,779.076882,790.9691166
5950,defaunation,Indonesia,782.2050174,781.1012542,782.3248939,783.6353257,792.0998959
5951,defaunation,Indonesia,782.2050174,779.7096734,787.7599916,778.4665207,788.9536857
5952,defaunation,Indonesia,782.2050174,781.6127088,789.1563288,794.0507434,788.3256575
5953,defaunation,Indonesia,782.2050174,784.4842834,777.949684,784.2696392,788.9888335
5954,defaunation,Indonesia,782.2050174,782.7401141,783.8246556,791.2682771,792.9125136
5955,defaunation,Indonesia,782.2050174,788.5287979,780.886557,786.8667341,789.2267328
5956,defaunation,Indonesia,782.2050174,784.7019527,785.8875571,782.5966389,777.6945249
5957,defaunation,Indonesia,782.2050174,783.8946764,782.2851098,788.2482254,781.34296
5958,defaunation,Indonesia,782.2050174,784.2802176,781.966097,792.8316891,786.0725895
5959,defaunation,Indonesia,782.2050174,786.9374936,784.7618182,782.5880167,795.5329978
5960,defaunation,Indonesia,782.2050174,782.5355531,789.1283452,788.5862387,788.9286387
5961,defaunation,Indonesia,782.2050174,781.3819074,779.7854385,787.7070884,796.7105888
5962,defaunation,Indonesia,782.2050174,785.3290698,783.4445243,784.0452844,792.6207283
5963,defaunation,Indonesia,782.2050174,782.4027509,782.9863782,792.7467552,789.2104393
5964,defaunation,Indonesia,782.2050174,777.8821611,785.7937764,784.6868341,788.1695965
5965,defaunation,Indonesia,782.2050174,785.8930549,777.5103784,787.0117305,782.8640323
5966,defaunation,Indonesia,782.2050174,780.6947562,787.0832893,790.9081675,786.6236478
5967,defaunation,Indonesia,782.2050174,778.2705849,786.8909414,784.2956595,786.3113414
5968,defaunation,Indonesia,782.2050174,786.4846155,787.5159915,792.4718622,792.1397697
5969,defaunation,Indonesia,782.2050174,783.3971125,785.5777037,786.0209116,793.1768581
5970,defaunation,Indonesia,782.2050174,783.1501165,784.1032797,786.4504472,781.9428055
5971,defaunation,Indonesia,782.2050174,783.5561738,787.3335297,787.260645,792.1225255
5972,defaunation,Indonesia,782.2050174,783.3278702,780.8851244,784.9727668,784.1078708
5973,defaunation,Indonesia,782.2050174,783.3263112,774.8173624,785.3033025,781.2895672
5974,defaunation,Indonesia,782.2050174,783.5021286,790.8569131,791.4385541,797.592852
5975,defaunation,Indonesia,782.2050174,784.2426159,785.0171915,786.4094299,800.9771719
5976,defaunation,Indonesia,782.2050174,788.3081581,782.122791,785.9435489,787.8079867
5977,defaunation,Indonesia,782.2050174,783.8859635,788.1410669,786.8610501,791.9267426
5978,defaunation,Indonesia,782.2050174,785.5450339,791.355377,793.0983254,794.6033828
5979,defaunation,Indonesia,782.2050174,781.7259317,783.0756479,781.3299522,787.3312777
5980,defaunation,Indonesia,782.2050174,782.7662382,781.8503494,783.0554628,791.3595109
5981,defaunation,Indonesia,782.2050174,781.7468772,782.3867189,792.2593818,797.70196
5982,defaunation,Indonesia,782.2050174,779.1473327,783.250801,787.3964193,782.8192853
5983,defaunation,Indonesia,782.2050174,780.923862,786.9264264,784.8016812,791.0041487
5984,defaunation,Indonesia,782.2050174,779.4517847,783.4098322,786.2487611,789.0846896
5985,defaunation,Indonesia,782.2050174,785.6755185,787.5462083,784.4029533,782.4117989
5986,defaunation,Indonesia,782.2050174,782.7375866,781.9616006,777.8561374,781.4825749
5987,defaunation,Indonesia,782.2050174,783.9300051,788.3331439,786.0356583,790.6419624
5988,defaunation,Indonesia,782.2050174,786.7258978,780.2521562,791.8279065,790.2043478
5989,defaunation,Indonesia,782.2050174,785.7178578,784.1069502,784.7051204,788.3249848
5990,defaunation,Indonesia,782.2050174,781.606448,785.0695807,792.4167783,791.1098804
5991,defaunation,Indonesia,782.2050174,780.4977022,785.5949325,781.3399268,791.9358782
5992,defaunation,Indonesia,782.2050174,787.7646075,783.125115,790.1275771,790.1238527
5993,defaunation,Indonesia,782.2050174,782.1714442,780.1542651,792.5930795,791.7020812
5994,defaunation,Indonesia,782.2050174,779.1198605,786.141552,795.5499068,785.2258402
5995,defaunation,Indonesia,782.2050174,787.9568281,783.561521,784.7649269,782.5230359
5996,defaunation,Indonesia,782.2050174,787.938,783.2039891,786.1936761,789.5390565
5997,defaunation,Indonesia,782.2050174,783.3416802,787.3827039,785.2756916,782.9841799
5998,defaunation,Indonesia,782.2050174,781.2540548,786.4692346,789.9959993,790.363355
5999,defaunation,Indonesia,782.2050174,783.8081611,788.4023715,791.4641751,789.2032066
6000,defaunation,Indonesia,782.2050174,784.1792129,791.6765003,786.8965267,792.5760605
6001,defaunation,Indonesia,782.2050174,783.6837784,790.9480274,785.3399675,790.2163165
6002,defaunation,Malaysia,743.8635402,741.4485864,740.2604064,735.5775311,750.0180559
6003,defaunation,Malaysia,743.8635402,745.5555469,733.2373609,742.818999,751.5710769
6004,defaunation,Malaysia,743.8635402,741.3376114,743.7291011,742.5166227,731.6878162
6005,defaunation,Malaysia,743.8635402,740.6881102,748.4110591,762.8518007,730.0051473
6006,defaunation,Malaysia,743.8635402,743.7429846,741.6246307,730.8192254,730.191467
6007,defaunation,Malaysia,743.8635402,743.6493921,742.7248458,739.3348358,730.2815844
6008,defaunation,Malaysia,743.8635402,750.473134,741.3537485,730.7128893,733.1665817
6009,defaunation,Malaysia,743.8635402,741.3804536,735.501104,734.643353,745.1472751
6010,defaunation,Malaysia,743.8635402,738.1096586,739.5444105,730.2476955,734.5752605
6011,defaunation,Malaysia,743.8635402,748.4954802,738.2409251,744.2052513,735.8160907
6012,defaunation,Malaysia,743.8635402,744.9059085,733.8587127,753.1959568,728.5592711
6013,defaunation,Malaysia,743.8635402,736.6740567,742.9440945,738.4344308,742.3656823
6014,defaunation,Malaysia,743.8635402,745.5831215,754.6119889,736.6133574,733.4220495
6015,defaunation,Malaysia,743.8635402,741.9387186,736.8589634,739.1797548,724.3708772
6016,defaunation,Malaysia,743.8635402,742.9893847,747.7809851,736.8815881,735.8655885
6017,defaunation,Malaysia,743.8635402,745.4122031,739.7498822,735.2410762,732.4327673
6018,defaunation,Malaysia,743.8635402,747.0556272,739.8627315,745.0282059,737.0224146
6019,defaunation,Malaysia,743.8635402,739.8692976,735.9918118,738.3971261,742.210985
6020,defaunation,Malaysia,743.8635402,743.2613668,750.5195582,739.9318985,737.6696569
6021,defaunation,Malaysia,743.8635402,739.2393695,745.3846431,742.6897413,745.6973869
6022,defaunation,Malaysia,743.8635402,744.9511283,740.0791115,742.0848067,749.3892743
6023,defaunation,Malaysia,743.8635402,740.682649,736.6812898,726.4903288,735.2588002
6024,defaunation,Malaysia,743.8635402,740.9473941,736.1924474,731.515147,749.0874875
6025,defaunation,Malaysia,743.8635402,743.3147211,743.6406754,746.9725109,728.1785416
6026,defaunation,Malaysia,743.8635402,739.2275184,736.5575421,752.9692862,734.8687183
6027,defaunation,Malaysia,743.8635402,738.30054,732.2871898,735.0329733,733.8661151
6028,defaunation,Malaysia,743.8635402,740.5861763,753.2313935,752.920923,736.8830683
6029,defaunation,Malaysia,743.8635402,738.3735592,735.3724469,739.4429647,720.9619802
6030,defaunation,Malaysia,743.8635402,745.4670008,734.7614682,741.8300831,746.9632988
6031,defaunation,Malaysia,743.8635402,744.4750431,746.0345646,748.6587323,723.5405825
6032,defaunation,Malaysia,743.8635402,740.5678095,739.8738339,734.6982097,734.0818023
6033,defaunation,Malaysia,743.8635402,743.159504,738.3517709,737.4512909,746.3204501
6034,defaunation,Malaysia,743.8635402,742.8329381,749.8240508,745.2456999,740.9056624
6035,defaunation,Malaysia,743.8635402,738.2563201,747.2863875,735.658152,734.6529814
6036,defaunation,Malaysia,743.8635402,741.6505196,736.388091,740.8176104,729.2463827
6037,defaunation,Malaysia,743.8635402,740.2616734,747.2746849,742.8950455,741.9007439
6038,defaunation,Malaysia,743.8635402,738.3195274,748.0091427,737.5662522,737.8599081
6039,defaunation,Malaysia,743.8635402,739.4150468,739.2537333,746.4468728,744.7411812
6040,defaunation,Malaysia,743.8635402,737.8579439,732.8597037,750.4899329,728.2793559
6041,defaunation,Malaysia,743.8635402,742.6359215,740.6904311,738.7796983,723.5606467
6042,defaunation,Malaysia,743.8635402,746.3135936,745.2560357,736.2119593,741.6994622
6043,defaunation,Malaysia,743.8635402,739.0174247,746.5740123,734.4506342,736.2704522
6044,defaunation,Malaysia,743.8635402,740.1440696,738.8613994,734.9872143,741.0881704
6045,defaunation,Malaysia,743.8635402,739.9345698,744.1829197,747.1433373,733.4955724
6046,defaunation,Malaysia,743.8635402,745.7589915,738.674913,733.4627761,752.1093257
6047,defaunation,Malaysia,743.8635402,740.083304,745.1382178,752.3474821,728.0254096
6048,defaunation,Malaysia,743.8635402,745.7621508,746.3117992,736.482244,740.1883024
6049,defaunation,Malaysia,743.8635402,737.794379,744.4947203,743.2361904,742.9880567
6050,defaunation,Malaysia,743.8635402,742.1984309,740.7533044,751.5703973,744.0384655
6051,defaunation,Malaysia,743.8635402,739.1200914,743.2862951,735.3582276,738.464366
6052,defaunation,Malaysia,743.8635402,749.7140141,740.3085661,744.3870909,733.4740783
6053,defaunation,Malaysia,743.8635402,741.2870385,741.0375897,742.0975152,733.9279826
6054,defaunation,Malaysia,743.8635402,744.394772,739.8878639,749.946247,753.6886129
6055,defaunation,Malaysia,743.8635402,740.5544131,737.2792682,747.1900399,744.8121359
6056,defaunation,Malaysia,743.8635402,741.1622608,740.0650395,730.9604545,730.9518519
6057,defaunation,Malaysia,743.8635402,745.5446867,744.9326207,738.312709,736.007412
6058,defaunation,Malaysia,743.8635402,755.0748228,743.9378295,741.6052335,730.8219636
6059,defaunation,Malaysia,743.8635402,737.6243873,733.4188625,726.1103068,737.1915519
6060,defaunation,Malaysia,743.8635402,745.9516279,740.1553736,747.5914621,734.6624633
6061,defaunation,Malaysia,743.8635402,737.2336584,743.1802268,746.1486912,743.8639763
6062,defaunation,Malaysia,743.8635402,740.4248453,736.1570165,737.4508214,742.2668923
6063,defaunation,Malaysia,743.8635402,751.1249019,751.0833417,746.9274773,729.7856173
6064,defaunation,Malaysia,743.8635402,751.1855644,741.3098221,736.1732008,742.4164386
6065,defaunation,Malaysia,743.8635402,741.0427061,739.6859667,727.7933552,733.3049968
6066,defaunation,Malaysia,743.8635402,736.1204219,758.5489041,732.8278402,733.961636
6067,defaunation,Malaysia,743.8635402,746.3535849,737.7562924,732.3670977,737.8242857
6068,defaunation,Malaysia,743.8635402,736.3355641,739.6444902,735.7614356,733.1558769
6069,defaunation,Malaysia,743.8635402,747.5859901,735.9572704,733.3291447,737.7021008
6070,defaunation,Malaysia,743.8635402,743.4170799,737.7571328,739.9231463,729.8106851
6071,defaunation,Malaysia,743.8635402,741.1656931,736.8828844,729.8707449,733.8617506
6072,defaunation,Malaysia,743.8635402,738.3246362,746.1099687,742.792172,732.7807148
6073,defaunation,Malaysia,743.8635402,746.9521247,743.8625323,734.6835053,735.3614641
6074,defaunation,Malaysia,743.8635402,742.4068934,734.0145763,737.3371712,731.570252
6075,defaunation,Malaysia,743.8635402,742.5184193,734.6115407,742.8912071,733.3197933
6076,defaunation,Malaysia,743.8635402,741.1533222,740.9405588,735.1717319,741.2270727
6077,defaunation,Malaysia,743.8635402,738.5039006,737.3844911,738.0008645,741.9954694
6078,defaunation,Malaysia,743.8635402,741.162836,747.7270228,760.0783729,736.8771385
6079,defaunation,Malaysia,743.8635402,741.1050818,737.6396518,728.1717462,744.7851927
6080,defaunation,Malaysia,743.8635402,744.3522956,737.1554808,749.4103024,733.7089061
6081,defaunation,Malaysia,743.8635402,744.2138755,739.2794791,740.7192507,728.4368034
6082,defaunation,Malaysia,743.8635402,745.3975908,734.032461,746.7762147,741.278703
6083,defaunation,Malaysia,743.8635402,741.2499424,736.7756389,752.1358718,724.7563872
6084,defaunation,Malaysia,743.8635402,744.0592943,737.0851734,748.3737887,728.6157647
6085,defaunation,Malaysia,743.8635402,741.4314008,736.1404892,742.6144493,742.7057796
6086,defaunation,Malaysia,743.8635402,746.6007144,744.6175817,741.4136665,740.7154466
6087,defaunation,Malaysia,743.8635402,739.2956166,741.9307559,737.3791536,733.259931
6088,defaunation,Malaysia,743.8635402,745.3030699,736.901109,747.4395406,744.5853866
6089,defaunation,Malaysia,743.8635402,745.7345786,741.8787047,745.0967604,733.4485114
6090,defaunation,Malaysia,743.8635402,740.0085812,739.7303148,744.0553726,737.8376504
6091,defaunation,Malaysia,743.8635402,742.7667345,736.8912598,736.4717763,730.4128356
6092,defaunation,Malaysia,743.8635402,750.9621669,736.1527416,736.7177957,747.2153951
6093,defaunation,Malaysia,743.8635402,744.7783313,735.0732026,735.4116249,740.9747132
6094,defaunation,Malaysia,743.8635402,739.508809,748.267236,740.5450353,735.3469063
6095,defaunation,Malaysia,743.8635402,736.5548989,745.3216656,739.9306266,737.9601166
6096,defaunation,Malaysia,743.8635402,742.6423667,751.6728485,737.2648565,740.1986186
